"meter_id","name","kec_name","des_name","log_time","power_usage","capacity","hour"
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-04-27 04:11:24.000,0.06661115736885928393,0.9,4
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-04-27 07:11:33.000,0.14321398834304746045,0.9,7
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-04-27 10:11:43.000,0.03663274745605920417,0.9,10
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-04-27 14:30:14.000,0.19727935013861130861,0.9,14
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-04-27 17:30:23.000,0.04024219841639497032,0.9,17
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-04-27 20:30:32.000,0.16319733555370524563,0.9,20
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-04-27 23:30:40.000,0.24981495188749074944,0.9,23
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-03-12 02:02:07.000,0.06324549237170596324,0.9,2
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-03-12 05:02:10.000,0.06664815329075256947,0.9,5
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-03-12 08:02:19.000,0.09325562031640299750,0.9,8
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-03-12 11:02:29.000,0.06993524514338575341,0.9,11
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-03-12 14:02:38.000,0.12656119900083263947,0.9,14
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-03-12 20:02:56.000,0.15820149875104079933,0.9,20
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-03-12 23:03:06.000,0.08325624421831637311,0.9,23
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-07-16 01:25:36.000,0.03330557868442964197,0.9,1
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-07-16 04:25:46.000,0.03330249768732654924,0.9,4
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-07-16 07:25:55.000,0.08326394671107410491,0.9,7
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-07-16 10:26:06.000,0.10988807695865322194,0.9,10
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-07-16 13:26:14.000,0.22316802368615840284,0.9,13
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-07-16 18:12:53.000,0.09628466771323914181,0.9,18
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-09-04 03:46:22.000,0.15319857532725842952,0.9,3
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-09-04 06:46:36.000,0.14980580728685037858,0.9,6
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-09-04 09:46:40.000,0.22325064790818215558,0.9,9
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-09-04 12:46:50.000,0.19315448658649398562,0.9,12
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-09-04 15:46:59.000,0.12323064113238967527,0.9,15
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-09-04 18:47:08.000,0.19317235636969192340,0.9,18
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-02-20 02:53:00.000,0.06660499537465309849,0.9,2
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-02-20 05:53:16.000,0.12647928994082840424,0.9,5
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-02-20 08:53:16.000,0.16333333333333333333,0.9,8
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-02-20 11:53:26.000,0.05328399629972247879,0.9,11
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-02-20 14:53:35.000,0.11323896752706078268,0.9,14
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-02-20 17:53:44.000,0.17318900915903413822,0.9,17
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-02-20 21:53:56.000,0.10491257285595337306,0.9,21
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-01-22 14:40:18.000,0.10650887573964497199,0.9,14
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-01-22 20:40:38.000,0.08492136910268270057,0.9,20
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-01-22 23:40:37.000,0.03000277803500324126,0.9,23
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-01-22 02:39:34.000,0.07671639025294172035,0.9,2
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-01-22 05:39:43.000,0.06994171523730224813,0.9,5
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-01-22 08:39:52.000,0.05995004163197335554,0.9,8
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-01-22 11:40:02.000,0.10323774283071230266,0.9,11
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-01-11 10:04:11.000,0.01034025629695095008,0.9,10
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-01-11 10:09:46.000,0.32432432432432432432,0.9,10
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-01-11 22:26:22.000,0.09547940988420279884,0.9,22
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-09-12 00:05:10.000,0.06661115736885928393,0.9,0
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-09-12 03:05:20.000,0.05328399629972247879,0.9,3
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-09-12 06:05:29.000,0.05328892589508742714,0.9,6
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-09-12 09:05:38.000,0.18984179850124895920,0.9,9
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-09-12 12:05:47.000,0.11323896752706078268,0.9,12
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-09-12 15:05:56.000,0.13655287260616153206,0.9,15
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-09-12 18:06:07.000,0.11987790213671260576,0.9,18
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-09-12 21:06:15.000,0.12657290895632864638,0.9,21
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-07-14 01:23:08.000,0.09991673605328892590,0.9,1
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-07-14 04:23:17.000,0.08659450457951706911,0.9,4
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-07-14 07:23:26.000,0.16985845129059117402,0.9,7
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-07-14 10:23:35.000,0.17318900915903413822,0.9,10
